 # beta   magnetization   energy
  0.10000000000000001        8.8499999999999939E-004  -9.9428000000000322E-002
  0.87777777777777766       -1.0720000000000009E-003 -0.70379400000000014     
  0.89191919191919189       -1.3057000000000010E-002 -0.71202599999999971     
  0.90606060606060601        9.6790000000000018E-003 -0.71804400000000146     
  0.92020202020202013       -2.3130000000000069E-003 -0.72645600000000088     
  0.93434343434343425       -9.9489999999999926E-003 -0.73395400000000122     
  0.94848484848484838        1.1875999999999999E-002 -0.74054400000000109     
  0.96262626262626250       -8.0259999999999949E-003 -0.74459600000000026     
  0.97676767676767673        4.9380000000000058E-003 -0.75305399999999922     
  0.99090909090909085       -5.3099999999999111E-004 -0.75909399999999883     
   1.0050505050505050        3.4199999999999999E-003 -0.76323399999999952     
   1.0191919191919192       -1.9707000000000002E-002 -0.77006799999999953     
   1.0333333333333332        5.1649999999999795E-003 -0.77447999999999972     
   1.0474747474747474        2.2869999999999991E-002 -0.78130999999999984     
   1.0616161616161617        1.0832999999999980E-002 -0.78654400000000213     
   1.0757575757575757        4.7520000000000054E-003 -0.79224000000000150     
   1.0898989898989899       -1.5720000000000007E-003 -0.79736600000000113     
   1.1040404040404042        1.4400000000000141E-004 -0.80250600000000005     
   1.1181818181818182       -8.9440000000000058E-003 -0.80647200000000008     
   1.1323232323232324        1.1920999999999987E-002 -0.81317599999999968     
   1.1464646464646464       -1.2254000000000004E-002 -0.81935200000000219     
   1.1606060606060606       -6.2260000000000006E-003 -0.81989199999999984     
   1.1747474747474749       -1.9867999999999986E-002 -0.82466200000000189     
   1.1888888888888889        9.6500000000001186E-004 -0.82831199999999905     
   1.2030303030303031       -1.1959999999999981E-002 -0.83485400000000165     
   1.2171717171717171       -2.9125999999999989E-002 -0.83926400000000212     
   1.2313131313131314        2.5219000000000026E-002 -0.84536200000000272     
   1.2454545454545454       -2.4527999999999946E-002 -0.84732000000000018     
   1.2595959595959596        1.8762000000000025E-002 -0.85112400000000188     
   1.2737373737373738        2.6795000000000010E-002 -0.85411400000000171     
   1.2878787878787878       -1.6210000000000044E-002 -0.85695600000000138     
   1.3020202020202021       -2.4933000000000011E-002 -0.86171400000000253     
   1.3161616161616161        3.6716999999999972E-002 -0.86697400000000346     
   1.3303030303030303        8.3360000000000014E-003 -0.87035400000000174     
   1.3444444444444446        9.3940000000000221E-003 -0.87292200000000364     
   1.3585858585858586        2.1353999999999977E-002 -0.87667800000000240     
   1.3727272727272728       -1.3639999999999977E-002 -0.87854600000000549     
   1.3868686868686868        1.2816000000000070E-002 -0.88294600000000356     
   1.4010101010101010       -3.6985000000000032E-002 -0.88699600000000423     
   1.4151515151515150       -5.5566999999999936E-002 -0.88928000000000473     
   1.4292929292929293        3.5864999999999959E-002 -0.89234800000000414     
   1.4434343434343435        5.1821999999999958E-002 -0.89697000000000082     
   1.4575757575757575       -6.1944000000000055E-002 -0.89985200000000121     
   1.4717171717171718        1.9520000000000065E-002 -0.90459800000000257     
   1.4858585858585858        1.2709000000000002E-002 -0.90755999999999970     
   1.5000000000000000        1.7208000000000032E-002 -0.90848000000000384     
